Display[GLX|CGL]: correctly set the config conformant bits  Previously there was a TODO to check if we supported ES3 before setting the conformant bitfield. Now it is done.  BUG=angleproject:1188  Change-Id: Iffe30ebb5538e205695acd619ca17918d8550f3c Reviewed-on: https://chromium-review.googlesource.com/311690 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Corentin Wallez <cwallez@chromium.org>, 15312978, 382, 105, 382
Rename LinkedVarying to D3DVarying.  Also move this type to D3D-only world. It was only used in the D3D renderer and has specific stuff like register/semantic indexes.  Refactoring patch to clean up further work with Varyings.  BUG=angleproject:1202  Change-Id: I4b1d6899e9eef356efc7d11e9cd6cf88b234aa76 Reviewed-on: https://chromium-review.googlesource.com/311240 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
D3D11: Implement fixed primitive restart with tri fans.  Similarly to line loops we fully unpack the index data into a triangle list.  BUG=angleproject:597  Change-Id: Icf91cb77df0a941640e34a975898543e1dac5752 Reviewed-on: https://chromium-review.googlesource.com/310501 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Refactor EGLDeviceEXT to remove renderer dependency  BUG=angleproject:1190  Change-Id: I38604de469c5f7efaf37bcebf20bc6425df35e62 Reviewed-on: https://chromium-review.googlesource.com/309512 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tryjob-Request: Jamie Madill <jmadill@chromium.org> Tested-by: Austin Kinross <aukinros@microsoft.com>, 15312978, 382, 105, 382
Support writing initializers using HLSL literal syntax  Instead of using constructor functions to initialize variables it is better to use literal initializer syntax provided by HLSL when it is possible. This way shader complexity is reduced and constant array initialization doesn't have to go through as many AST transformations.  Before this patch vec4 initialization would result in the following kind of HLSL:  float4 f = float4(1.0 2.0 3.0 4.0);  After this patch it will be:  float4 f = {1.0 2.0 3.0 4.0};  Before this patch vec2 array initialization would result in the following kind of HLSL:  float2 f[2] = {0 0 0 0}; angle_construct_into_2_float2(f float2(1.0 2.0) float2(3.0 4.0));  After this patch it will be:  float2 f[2] = {1.0 2.0 3.0 4.0};  BUG=angleproject:1094 BUG=541551 TEST=WebGL conformance tests  Change-Id: I9816a8d95a2cba3964922f6b561862d478da6145 Reviewed-on: https://chromium-review.googlesource.com/311160 Reviewed-by: Zhenyao Mo <zmo@chromium.org> Tested-by: Olli Etuaho <oetuaho@nvidia.com>, 15312978, 382, 105, 382
Fix some EGL validation issues  BUG=angleproject:1207  Change-Id: I425397ca81dfd8be98ffdc5b874d978e7cf7758d Reviewed-on: https://chromium-review.googlesource.com/310194 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Austin Kinross <aukinros@microsoft.com> Tryjob-Request: Jamie Madill <jmadill@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Revert "GLX backend: fallback to lesser swap_control extensions"  This reverts commit 26e3736fe30b9f67ee4b488d8a9d31ded1b679d3., 15312978, 382, 105, 382
Revert "Revert "Revert "renderergl_utils: Require explicit location qualifier for OpenGLES3"""  This reverts commit 24db86441d148eb6a497b70c015296422ab48470., 15312978, 382, 105, 382
GLX backend: fallback to lesser swap_control extensions  Ideally we want to use EXT_swap_control as the code currently does as it allows us to specify the swap interval of each drawable independently. However open source drivers do not expose this extension and instead expose the MESA and SGI versions that have a global swap interval.  This commit changes the code to use the best swap_control extension it can potentially changing the swap interval on each swap buffers on lesser extensions.  BUG=angleproject:1206  Change-Id: I251c6edf400aeeae5359a4370020e74b8e6cae51, 15312978, 382, 105, 382
Revert "Revert "renderergl_utils: Require explicit location qualifier for OpenGLES3""  This reverts commit 45a7d64fd84a7cb292ff71890a61f8d2b7609aa4.  Change-Id: I2a8212c7507a7566baca200ed938d9e00f7103c2, 15312978, 382, 105, 382
Revert "Revert "DisplayGLX: rework how glXCreateContextAttribsARB is called""  This reverts commit 2df979ed06df3be3785d179f5bbe12f85dee69dc.  Change-Id: Iff4ec858b8f42a4749cfc55749eb8f57b419f98f Reviewed-on: https://chromium-review.googlesource.com/311271 Tested-by: Corentin Wallez <cwallez@chromium.org> Reviewed-by: Jamie Madill <jmadill@chromium.org> Tryjob-Request: Corentin Wallez <cwallez@chromium.org>, 15312978, 382, 105, 382
Remove DynamicHLSL_unittest.cpp  For some reason it cause compile errors with clang on Windows potentially with a wrong include order.  BUG=None  Change-Id: I11e9ab4dcc9f601b7d61616c7f61786bec29df91 Reviewed-on: https://chromium-review.googlesource.com/311151 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Corentin Wallez <cwallez@chromium.org>, 15312978, 382, 105, 382
D3D11: Implement ES3 primitive restart with line loops.  Unpack the index data into line strips which can result in a dynamically number of indices. To this end use a scratch vector in Renderer11 so we don't end up allocating memory every draw call.  BUG=angleproject:597  Change-Id: Id3270611023cb6d163cd024e078d30ba5556e2ad Reviewed-on: https://chromium-review.googlesource.com/310500 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
D3D11: Implement basic primitive restart.  D3D11 handles primitive restart similarly to OpenGL's fixed index with a couple differences. It can't be toggled off so we need to restrict the max element index (handled in a prior patch) and for smaller buffer types we need to rewrite the index data.  BUG=angleproject:597  Change-Id: Ib890ce9b3f5511784138ea3953a384b1c483ca9e Reviewed-on: https://chromium-review.googlesource.com/309639 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
ES3: Don't validate precision qualifiers when linking UBOs.  According to the resolution of Khonos bug 10287 we shouldn't be validating these precisions. Note that this is counter to the current ESSL spec text but there's an open action item to change the spec language.  TEST=dEQP-GLES3.functional.shaders.linkage.uniform.block.differing_precision BUG=angleproject:1088  Change-Id: Ib05dca792b89e57e90d3a5f9efdb3a202230f585 Reviewed-on: https://chromium-review.googlesource.com/310760 Reviewed-by: Geoff Lang <geofflang@chromium.org> Reviewed-by: Corentin Wallez <cwallez@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Revert "Using dirty bits notification for blend state"  Failing the dEQP-GLES3 tests:  http://build.chromium.org/p/chromium.gpu.fyi/builders/Win7%20Release%20dEQP%20%28NVIDIA%29/builds/4036/  3 tests failed:     dEQP_GLES3.Default/functional_multisample_fbo_4_samples_sample_coverage_invert (c:\b\build\slave\gpu_win_builder\build\src\third_party\angle\src\tests\deqp_support\angle_deqp_gtest.cpp:234)     dEQP_GLES3.Default/functional_multisample_fbo_8_samples_sample_coverage_invert (c:\b\build\slave\gpu_win_builder\build\src\third_party\angle\src\tests\deqp_support\angle_deqp_gtest.cpp:234)     dEQP_GLES3.Default/functional_multisample_fbo_max_samples_sample_coverage_invert (c:\b\build\slave\gpu_win_builder\build\src\third_party\angle\src\tests\deqp_support\angle_deqp_gtest.cpp:234)  BUG=angleproject:1161  This reverts commit ff2ab571b00023926ce39a91bfe20e13578d1281.  Change-Id: Ibf61fc2c64ffc31778645bfe0292516b1f107397 Reviewed-on: https://chromium-review.googlesource.com/311243 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Don't use dashes in table fields of .md files  It makes gitiles sad.  Change-Id: I54c1c326bbc579e5591ad5cffae06650d5f24957 Reviewed-on: https://chromium-review.googlesource.com/311082 Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Tested-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Hash interface block names and field names.  BUG=544853  Change-Id: I4ca77ed87c15a168c696c15f2438ad21c00985f6 Reviewed-on: https://chromium-review.googlesource.com/310271 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Adds info from current landing page to README file  Also adds a table to document support for various APIs and platforms.  Change-Id: Ie032f553dec23516242a96ce6788fb086fad4229 Reviewed-on: https://chromium-review.googlesource.com/311021 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Revert "renderergl_utils: Require explicit location qualifier for OpenGLES3"  Causes angle_end2end_tests failures on Mac  This reverts commit d63243f5be2ac7d8dafa6aea5b23e036074af397.  Change-Id: Idf25d7fe9f4162813a4fc67927191747f660fceb Reviewed-on: https://chromium-review.googlesource.com/311041 Reviewed-by: Corentin Wallez <cwallez@chromium.org> Tested-by: Corentin Wallez <cwallez@chromium.org>, 15312978, 382, 105, 382
renderergl_utils: Require explicit location qualifier for OpenGLES3  BUG=525930  Change-Id: I591308078c5a392a527291419567a11241a8be17 Reviewed-on: https://chromium-review.googlesource.com/309636 Tested-by: Corentin Wallez <cwallez@chromium.org> Reviewed-by: Jamie Madill <jmadill@chromium.org> Tryjob-Request: Corentin Wallez <cwallez@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
DisplayGLX: validate configs against the backing context's config  This is a step required before adding an ANGLE extension that will allow passing the Visual ID to use for the context at display creation time: the configs will have to be compatible with it even if the visual has non-standard sizes.  BUG=522149  Change-Id: I85e8ee3b9072934c665bddfa2b461d26f8903ff3 Reviewed-on: https://chromium-review.googlesource.com/311220 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Corentin Wallez <cwallez@chromium.org>, 15312978, 382, 105, 382
Enable needed extensions in generated GLSL shaders and call them when possible.  reland: use the defined preprocessor function.  BUG=angleproject:1044  Change-Id: I6171708a2d55ec085ba2c598a1a863779842da6c Reviewed-on: https://chromium-review.googlesource.com/311270 Tryjob-Request: Geoff Lang <geofflang@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Fix issues in comma operator parsing  Always qualify comma operator result with EvqTemporary in ESSL3 as specified.  Also it is possible that in the future some expressions are qualified as EvqConst but they'd still have side effects in which case discarding them when they're the left operand of the comma operator would be wrong. This would be the case if ANGLE allowed "(a = b).length()" for example. For this reason it is better to check whether the left node has side effects rather than check its const qualification and only discard it if it doesn't.  Also Intermediate::addComma() never returns null so there's no need to check the result.  BUG=angleproject:1201 TEST=WebGL conformance tests      conformance/glsl/misc/sequence-operator-returns-constant.html      conformance2/glsl3/sequence-operator-returns-non-constant.html  Change-Id: Ibfbd92baa4910b14c0dc8f8a3c3008440d191cd6 Reviewed-on: https://chromium-review.googlesource.com/311171 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tryjob-Request: Jamie Madill <jmadill@chromium.org> Reviewed-by: Corentin Wallez <cwallez@chromium.org> Tested-by: Olli Etuaho <oetuaho@nvidia.com>, 15312978, 382, 105, 382
Move comma operator parsing to ParseContext  This change is pure refactoring. It will help with fixing comma operator return value qualifier bug.  BUG=angleproject:911 BUG=angleproject:1201  Change-Id: I481c337adbaf789cc959c8a1106f99ad7275e1e5 Reviewed-on: https://chromium-review.googlesource.com/311170 Reviewed-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Corentin Wallez <cwallez@chromium.org> Tested-by: Olli Etuaho <oetuaho@nvidia.com>, 15312978, 382, 105, 382
Fix missing init when parsing storage qualifier fails  When parsing a storage qualifier results in an error the parser should not leave the type uninitialized. Otherwise after recovering from the error the parsed value could contain uninitialized memory which could cause flaky asserts in further parsing.  TEST=dEQP-GLES2.functional.shaders.functions.* BUG=angleproject:1200  Change-Id: Ia3add76df243898e35fee97d01555b953cff8379 Reviewed-on: https://chromium-review.googlesource.com/311140 Tested-by: Olli Etuaho <oetuaho@nvidia.com> Reviewed-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Corentin Wallez <cwallez@chromium.org> Tested-by: Corentin Wallez <cwallez@chromium.org>, 15312978, 382, 105, 382
When doing a LUMA blit render to an intermediate texture.  Instead of rendering the swizzled result to the destination texture render to another intermediate texture and then CopyTexImage it into the destination texture.  Rendering to arbitrary mip levels of the destination texture is not always supported but CopyTexImage-ing is.  BUG=angleproject:1113  Change-Id: I352a1fcc769ce92268744d3e7a6265dd2bfddb37 Reviewed-on: https://chromium-review.googlesource.com/310570 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Revert "Enable needed extensions in generated GLSL shaders and call them when possible."  This reverts commit 233b334213c1a4853e81f71ba90aa223b2a68dce.  Change-Id: Id99024b736324ad030ce63c5d0baae32b6d7f54b Reviewed-on: https://chromium-review.googlesource.com/311181 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Add magic newlines to markdown files.  Change-Id: I225ecab48a7d3d0a04390c5535cf5b65709fd758 Reviewed-on: https://chromium-review.googlesource.com/311072 Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Tested-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Fixing formatting try three.  Change-Id: I226d35e777e1388e01189dac0f7189e2cbf3d35a Reviewed-on: https://chromium-review.googlesource.com/311061 Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Tested-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
More formatting fixes.  Change-Id: I8ff32a61362e5329c922ec696ba69480145f316a Reviewed-on: https://chromium-review.googlesource.com/311081 Reviewed-by: Shannon Woods <shannonwoods@chromium.org> Tested-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Fix .md file formatting  Change-Id: Ie9240f9b03ad8ab106659d2dc369893bfc2b652f Reviewed-on: https://chromium-review.googlesource.com/311071 Reviewed-by: Corentin Wallez <cwallez@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Shannon Woods <shannonwoods@chromium.org>, 15312978, 382, 105, 382
Enable needed extensions in generated GLSL shaders and call them when possible.  BUG=angleproject:1044  Change-Id: Ife94d2258fb912974aa97484a0e30f289dd96734 Reviewed-on: https://chromium-review.googlesource.com/278324 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Revert "In D3D cache static vertex buffers to prevent wasteful recreation"  Perf bisect traced performance regression to this CL:  8.1% regression in angle_perftests/DrawCallPerf_d3d9_null/score 6.2% regression in angle_perftests/DrawCallPerf_d3d11_null/score  BUG=angleproject:197  This reverts commit 868651d334d060458af13c7ff9211c2f72be0cad.  Change-Id: Iaba7eb4e574eb886496361e61fd5fe78ca14dcb8 Reviewed-on: https://chromium-review.googlesource.com/311150 Tryjob-Request: Jamie Madill <jmadill@chromium.org> Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Using dirty bits notification for blend state  BUG=angleproject:1161  Dirty bit notifications are used in GL for state tracking but not D3D. Before D3D would use memcmp to check a change in state for every call. This showed up as a hot spot in the perf test runs. Hence switching D3D over to the dirty bit system similar to GL backend will help.  Change-Id: I482edc852f1dcc888af3038ff3a61916496a02bc Reviewed-on: https://chromium-review.googlesource.com/305295 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tryjob-Request: Dian Xiang <dianx@google.com> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Accept const array initialization in shader parsing  Array constructors are not folded unlike all other constant expressions. Change initializer parsing path so that it accepts constant initializers whether they are folded or not.  Some parts need to be adapted to work with expressions that are qualified as constant but that are not necessarily folded:  1. Identifier parsing 2. Indexing parsing 3. Field selection parsing 4. HLSL output for variable declarations 5. Determining unary operator result type 6. Determining binary operator result type 7. Determining built-in function call result type 8. Determining ternary operator result type  Corner cases that are not supported yet:  1. Using array constructors inside case labels 2. Using array constructors inside array size expressions 3. Detecting when a negative constant expression containing an array    constructor is used to index an array  In these cases being able to constant fold the expression is essential to validating that the code is correct so they require a more sophisticated solution. For now we keep the old code that rejects the shader if ANGLE hasn't been able to constant fold the case label or array size. In case of indexing an array with a negative constant expression containing an array constructor ANGLE will simply treat it as a non-constant expression.  BUG=541551 BUG=angleproject:1094 TEST=dEQP-GLES3.functional.shaders.constant_expressions.* (all pass)      angle_unittests  Change-Id: I0cbc47afd1651a4dece3d68acf7ec72a01fdf047 Reviewed-on: https://chromium-review.googlesource.com/310231 Tested-by: Olli Etuaho <oetuaho@nvidia.com> Reviewed-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
build: ensure gyp_angle uses angle's gyp  Prepend to sys.path instead of appending so that gyp_angle imports angle's gyp instead of whatever may be installed on the system.  BUG=angleproject:1203  Change-Id: I9f3cfddb71fbd53f30ebf5792c31ba0a8947bddb Reviewed-on: https://chromium-review.googlesource.com/311040 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tryjob-Request: Jamie Madill <jmadill@chromium.org> Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Update the gclient config instructions to not use relative paths.  As of https://codereview.chromium.org/1406053003 relative paths are no longer valid for the solution name.  Update the docs to use the full current directory instead.  BUG=angleproject:1204  Change-Id: I42b289fdad6d85901f431bb701f2a08e0ad0deb3 Reviewed-on: https://chromium-review.googlesource.com/311180 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Update the testing documentation to include the trybots.  BUG=504872  Change-Id: I9cbbe92afc9df6a4cb8f3ddf0c547492c6765c8e Reviewed-on: https://chromium-review.googlesource.com/310011 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
D3D11: Restrict use of MAX_UINT element indexes.  We need to block the app from using MAX_UINT on D3D11 because we can't disable primitive restart on this platform. Instead generate an INVALID_OPERATION error which is spec-compliant in ES3 because the result is undefined behaviour. This is also compliant with WebGL which explicitly defines an error here.  BUG=angleproject:597  Change-Id: I7ebc5371b63ff860dc6dddf79939e9629ebb2a3c Reviewed-on: https://chromium-review.googlesource.com/309638 Reviewed-by: Corentin Wallez <cwallez@chromium.org> Tryjob-Request: Jamie Madill <jmadill@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
DisplayGLX: on mesa only expose configs with the same depth-stencil  BUG=angleproject:1188  Change-Id: I19516cf3d037245144dfbe6fa2eed13a57aa6800 Reviewed-on: https://chromium-review.googlesource.com/309635 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tryjob-Request: Corentin Wallez <cwallez@chromium.org> Tested-by: Corentin Wallez <cwallez@chromium.org>, 15312978, 382, 105, 382
RendererGL: only support ES3 when GLSL packing builtins are available  BUG=angleproject:1188  Change-Id: I07638c52ef09ffc96d91eec25c32dd905207c49f Reviewed-on: https://chromium-review.googlesource.com/309650 Tryjob-Request: Corentin Wallez <cwallez@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org> Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Corentin Wallez <cwallez@chromium.org>, 15312978, 382, 105, 382
Add a ValidationContext class helper.  This class is a wrapper around gl::Data aka the metadata describing a gl::Context. We can use it for unit-testing validation functions by passing that through the validation methods instead of a Context and using mocks to expect certain errors.  BUG=angleproject:747 BUG=angleproject:597  Change-Id: I7bd85c7662860ba9a3a13406579a088d447e5631 Reviewed-on: https://chromium-review.googlesource.com/309637 Reviewed-by: Corentin Wallez <cwallez@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Move variable identifier parsing to ParseContext  This change is purely refactoring existing functionality to make it easier to change variable identifier parsing.  BUG=angleproject:911 BUG=541551  Change-Id: I282fbb66d40cd71fa0f4804e4a8e893744cd6bfc Reviewed-on: https://chromium-review.googlesource.com/309724 Tested-by: Olli Etuaho <oetuaho@nvidia.com> Reviewed-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Corentin Wallez <cwallez@chromium.org>, 15312978, 382, 105, 382
Update dEQP failing test expectations.  BUG=angleproject:1088 BUG=angleproject:1095 BUG=angleproject:1097 BUG=angleproject:1101  Change-Id: I40f4d5960ef52bb1049336d23da4034a41f2fe63 Reviewed-on: https://chromium-review.googlesource.com/310480 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Corentin Wallez <cwallez@chromium.org>, 15312978, 382, 105, 382
Fix standalone build in MSVS 2013  Range-based for loop saves the end iterator by assigning it to a variable so the iterator class needs to have a copy constructor at least on some C++ compiler implementations.  The issue got introduced by a chain of three commits so it's better to just fix the issue rather than revert them all.  TEST=build on Windows  Change-Id: Ib6d8d7e97559838eaac44279454197445535f256 Reviewed-on: https://chromium-review.googlesource.com/309723 Tryjob-Request: Olli Etuaho <oetuaho@nvidia.com> Tested-by: Olli Etuaho <oetuaho@nvidia.com> Reviewed-by: Olli Etuaho <oetuaho@nvidia.com>, 15312978, 382, 105, 382
Revert "DisplayGLX: rework how glXCreateContextAttribsARB is called"  Breaks dEQP-GLES2.functional.texture.specification.basic_copyteximage2d.2d_alpha  BUG=angleproject:1188  This reverts commit 31e60cf221801a60c052112b5a0bbcfad9b5f705.  Change-Id: Icf1fcd984832a813536fe63e385b3cf9f667d66b Reviewed-on: https://chromium-review.googlesource.com/309801 Reviewed-by: Corentin Wallez <cwallez@chromium.org> Tested-by: Corentin Wallez <cwallez@chromium.org>, 15312978, 382, 105, 382
D3D11: Fix provoking vertex for flat triangle strips.  Triangle strips alternate the provoking vertex based on the primitive so use the primitive ID in the GS to determine this. This might interact poorly with primitive restart so we might have to use a slow path for that.  BUG=angleproject:754  Change-Id: I4f6f520887d4c4c52d2ad020e6db148607f68325 Reviewed-on: https://chromium-review.googlesource.com/309156 Tryjob-Request: Jamie Madill <jmadill@chromium.org> Reviewed-by: Corentin Wallez <cwallez@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
DisplayGLX: rework how glXCreateContextAttribsARB is called  This patch adds handling of the EGL ANGLE platform api version display attributes for better testing.  It makes the code more resilient by ignoring X11 errors that could crash our program in the call to glXCreateContextAttribsARB.  It also makes sure that we always choose the most recent OpenGL version available on the system.  BUG=angleproject:1188  Change-Id: I26e1bf6733215db6f5841b54c471f644e2b15e89 Reviewed-on: https://chromium-review.googlesource.com/309633 Reviewed-by: Jamie Madill <jmadill@chromium.org> Tested-by: Corentin Wallez <cwallez@chromium.org>, 15312978, 382, 105, 382
D3D11: Fix basic provoking vertex flat shading cases.  The enables geometry shaders that correct for the flat shading on provoking vertexes. It does not fix it for triangle strips or in conjunction with primitive restart (which is not yet implemented in D3D11).  Also ensure we do not regress with flat shading enabled and transform feedback. In cases where we use flat shading do a double draw call first with an untransformed vertex stream and no geometry shader then with the geometry shader enabled.  This also fixes the dEQP fragment output tests with ints.  BUG=angleproject:754  Change-Id: Ib37e8ec32d19db17ea5d4dc88158cdae0c956bfc Reviewed-on: https://chromium-review.googlesource.com/309155 Tryjob-Request: Jamie Madill <jmadill@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org> Reviewed-by: Corentin Wallez <cwallez@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Refactor DynamicHLSL geometry shader code more.  This refactor adds a typed iterator class for helping to iterate over varying registers from packed varyings. We use the same iteration logic in several places and it has a triple loop so encapsulating this into an iterator class keeps it cleaner.  The other change is to use std::stringstream in places where we would return a std::string.  These refactorings will aid in subsequent work to implement provoking vertex fixes and to refactor our varying packing algorithm.  BUG=angleproject:754  Change-Id: Id44a1f68ccd4edc3458f1cf514f5eab4b8cd4151 Reviewed-on: https://chromium-review.googlesource.com/309811 Reviewed-by: Corentin Wallez <cwallez@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
PbufferSurfaceGLX: avoid creating (0 0)-sized pbuffers  It crashes on Mesa.  BUG=angleproject:1188  Change-Id: I1e1e3e696bfda0c127b683a620cbaf302087e43b Reviewed-on: https://chromium-review.googlesource.com/309630 Tested-by: Corentin Wallez <cwallez@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
Remove dynamic indexing of matrices and vectors in HLSL  Re-re-relanding after clang warning fix.  Re-re-landing with fix to setting qualifiers on generated nodes. The previous version failed when a uniform was indexed because it would set the uniform qualifier on some of the generated nodes and that interfered with the operation of UniformsHLSL.  Re-landing after fixing D3D9 specific issues.  HLSL doesn't support dynamic indexing of matrices and vectors so replace that with helper functions that unroll dynamic indexing into switch/case and static indexing.  Both the indexed vector/matrix expression and the index may have side effects and these will be evaluated correctly. If necessary index expressions that have side effects will be written to a temporary variable that will replace the index.  Besides dEQP tests this change is tested by a WebGL 2 conformance test.  In the case that a dynamic index is out-of-range the base ESSL 3.00 spec allows undefined behavior. KHR_robust_buffer_access_behavior adds the requirement that program termination should not occur and that out-of-range reads must return either a value from the active program's memory or zero and out-of-range writes should only affect the active program's memory or do nothing. This patch clamps out-of-range indices so that either the first or last item of the matrix/vector is accessed.  The code is not transformed in case the it fits within the limited subset of ESSL 1.00 given in Appendix A of the spec. If the code isn't within the restricted subset even ESSL 1.00 shaders may require this workaround.  BUG=angleproject:1116 TEST=dEQP-GLES3.functional.shaders.indexing.* (all pass after change)      WebGL 2 conformance tests (glsl3/vector-dynamic-indexing.html)  Change-Id: I9f6d7c7ecda8ac4dc3c30b39e15a9a0b5381c5a8 Reviewed-on: https://chromium-review.googlesource.com/310010 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
D3D11: Add dynamic geometry shaders.  The geometry shader we want will depend on our current draw mode and if we're using flat shading in the shader. Without flat shading we'll still be using them only for point sprites but for other primitive types with flat shading enabled we'll be using them to correct the provoking vertex order with D3D11.  Note: no new features in this CL those are turned on in follow-ups.  BUG=angleproject:754  Change-Id: Iabf13ffd582f5a7200ee0df5aa9c3671aa7b6ed4 Reviewed-on: https://chromium-review.googlesource.com/309154 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Refactor Geometry Shader support to enable pass-through.  This should be a refactoring change only. The new code is exercised in follow-up CLs.  BUG=angleproject:754  Change-Id: I99285e1e7772cae467013102f25c911ebc9f54a9 Reviewed-on: https://chromium-review.googlesource.com/309153 Reviewed-by: Geoff Lang <geofflang@chromium.org> Tested-by: Jamie Madill <jmadill@chromium.org>, 15312978, 382, 105, 382
Removed Sleep( ) workaround for Windows Store builds  Visual Studio SDKs now include the ability for Windows Store applications to use the Sleep( ) function.  Change-Id: Iaf2a978e778f82e918ba14a58bbb1807cc1fbaf4 Reviewed-on: https://chromium-review.googlesource.com/309890 Tested-by: Cooper Partin <coopp@microsoft.com> Reviewed-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Geoff Lang <geofflang@chromium.org>, 15312978, 382, 105, 382
dEQP: Use full GTest name in non-standalone.  With crbug.com/509883 fixed we can use the full test names.  BUG=509883 BUG=angleproject:1153  Change-Id: I62bf60fb5066de8c0cc118512ba0d9e9bbd94303 Reviewed-on: https://chromium-review.googlesource.com/309653 Tested-by: Jamie Madill <jmadill@chromium.org> Reviewed-by: Corentin Wallez <cwallez@chromium.org>, 15312978, 382, 105, 382
