Disable pipefail for ThreadSanitizer.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@187272 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
disable pipefail on asan for now.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@187269 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Change strip_path_prefix flag behavior.  Previously (in tools other than TSan) the entire prefix of the path had to mach the argument. With this change only some suffix of the prefix has to match. This is the same way this flag works in TSan.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186837 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[lsan] Make __lsan_do_leak_check() honor the detect_leaks flag.  Also move detect_leaks to common flags.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186821 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[lsan] Print direct leaks first.  Direct leaks are higher priority so it makes sense to have them on top.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186819 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Fix another instance of -ccc-cxx vs. --driver-mode=g++   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186609 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Use --driver-mode=g++ instead of -ccc-cxx; required after Clang r186605   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186607 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[lsan] Add __lsan_do_leak_check() to the public interface.  Let users override the normal behavior to run leak checking earlier in the process. Also fix a couple nits here and there.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186581 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
tsan: treat SIGSYS as synchronous signal It is required for chromium sandboxing code. From the description it seems to be indeed synchronous -- called back on syscall with incorrect arguments but seems to be unused in practice. So this should be fine.    git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186579 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Fix leaks in ASan tests found by LSan  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186577 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[Sanitizer] Always provide --default-arch argument to llvm-symbolizer  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186513 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
tsan: disable one more interceptor that causes recursion   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186497 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
tsan: fix unitialized read warning under newer gcc (it does not have visibility into asm)   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186495 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Give compiler-rt a chance to compile with mingw-w64. Patch by C. Bergström!   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186463 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
tsan: extend suppressions format with ^ and $ symbols not it's possible to write more precise suppressions e.g. "^foo$" won't match "blafoobar"   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186424 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Bump min supported Mac OS X version to 10.6 - makefile build  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186410 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[Sanitizer] move strcpy and strncpy to common interceptors  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186408 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Bump min supported Mac OS X version to 10.6  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186404 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
tsan: support sigsuspend() call Intercepting it makes it process pending signal before return.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186400 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Use less shadow on Win 32-bit  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186393 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Cache the OSX version to avoid calling sysctl() on every GetMacosVersion() call.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186389 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Add support for OS X Mavericks to GetMacosVersion.    git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186386 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Fix check_lint warnings in sanitizers' runtime libraries  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186328 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Completely revert all mbstowcs-and-friends changes from r186109. They were unintentional  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186158 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[lsan] Increase the hardcoded limit on number of leaks.  We never expected to see so many leaks in the real world. Until we did.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186157 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[Sanitizer] Revert some parts of r186109 related to mbstowcs-and-friends interceptors  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186155 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Fix a veritable conucopia of bugs in the readdir_r interceptors.  First the reason I came here: I forgot to look at readdir64_r which had the exact same bug as readdir_r. However upon applying the same quick-fix and testing it I discovered that it still didn't work at all. As a consequence I spent some time studying the code and thinking about it and fixed several other problems.  Second the code was checking for a null entry and result pointer but there is no indication that null pointers are viable here. Certainly the spec makes it extremely clear that there is no non-error case where the implementation of readdir_r fails to dereference the 'result' pointer and store NULL to it. Thus our checking for a non-null 'result' pointer before reflecting that write in the instrumentation was trivially dead. Remove it.  Third the interceptor was marking the write to the actual dirent struct by looking at the entry pointer but nothing in the spec requires that the dirent struct written is actually written into the entry structure provided. A threadlocal buffer would be just as conforming and the spec goes out of its way to say the pointer to the *actual* result dirent struct is stored into *result so *that* is where the interceptor should reflect a write occuring. This also obviates the need to even consider whether the 'entry' parameter is null.  Fourth I got to the bottom of why nothing at all worked in readdir64_r -- the interceptor structure for dirent64 was completely wrong in that it was the same as dirent. I fixed this struct to be correct (64-bit inode and 64-bit offset! just a 64-bit offset isn't enough!) and added several missing tests for the size and layout of this struct.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186109 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Remove optional arguments from clone() invocation.  Unbreaks compilation on older systems. Patch by Andy Jost.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186103 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] More checks in mbstowcs-like interceptors.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186004 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Fix handling of edge cases in mbstowcs-like interceptors.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@186002 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Fix a bug in the readdir_r interceptor: when we reach the end of the directory stream the entry is not written to instead *result is set to NULL and the entry is not written to at all.  I'm still somewhat suspicious of the correct instrumention here -- I feel like it should be marking the written range as the pointer in *result and the length (*result)->d_reclen in case the implementation decides not to use the passed-in entry (if that's even allowed). Finally the definition of 'struct dirent' analog used in the interceptor is wrong in 32-bit mode with _FILE_OFFSET_BITS=64 as it hard codes the use of a pointer-sized offset.  I've added a somewhat goofy test for the bug I fixed via ASan -- suggestions on how to better test the interceptor logic itself welcome.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185998 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[asan] Update blacklists to use categories.  Differential Revision: http://llvm-reviews.chandlerc.com/D1094  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185980 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Update glob64 interceptor to handle GLOB_ALTDIRFUNC as well.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185935 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Support GLOB_ALTDIRFUNC in glob interceptor.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185932 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Intercept realpath and canonicalize_file_name.  Handle realpath(path NULL) form.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185921 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Wrap lines >80 chars.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185920 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[asan] Fix windows build.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185917 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Syscall handlers for clock_gettime and clock_getres.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185913 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[lsan] Fix test.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185817 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[lsan] Handle fork() correctly.  Update the main thread's os_id on every pthread_create and before initiating leak checking. This ensures that we have the correct os_id even if we have forked after Init().  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185815 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[LSan] Use overridable hook to report error summary  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185805 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Fix mac build.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185706 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[msan] Intercept pthread_key_create.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185693 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Disable ptrace interception on non-x86(_64).  Patch by Hal Finkel.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185686 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Close stderr before launching atos in asan_symbolize.py   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185631 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Intercept tcgetattr.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185626 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] More interceptors.  bcopy strtoimax strtoumax mbstowcs mbsrtowcs mbsnrtowcs wcstombs wcsrtombs wcsnrtombs    git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185624 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Do not protect the malloc zone created by malloc_zone_create() on Snow Leopard and earlier systems. Fixes https://code.google.com/p/address-sanitizer/issues/detail?id=208   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185621 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Fix memory leak in sanitizer_common discovered by LeakSanitizer.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185536 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Fix Android build.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185432 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[msan] Intercept mempcpy wmempcpy.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185431 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Fix GLOB_NOMATCH behaviour and refactor the interceptor a bit.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185428 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Intercept mbtowc mbrtowc get_current_dir_name.  Move getcwd to common interceptors.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185424 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Intercept setlocale.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185416 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] try to fix Windows build  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185345 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Properly disable strict init-order checking when pthread_create is called  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185342 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[msan] Intercept stpcpy.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185340 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Intercept getnameinfo.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185338 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Change __sanitizer_symbolize_demangle hook return type to 'int'  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185326 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Cache atos processes to make Darwin symbolication faster.  Patch by Jesse Ruderman<jruderman@gmail.com>    git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185325 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Use the correct macro to check glibc version.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185324 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Add sanity test for asan_symbolize.py script  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185318 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Fix build with older kernels.  PTRACE_SETREGSET & PTRACE_GETREGSET may be missing from linux headers.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185317 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Remove leading underscores from function names in output tests  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185315 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Hide mlock/munlock info message under verbosity flag.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185314 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Always set -m32/-m64 flags for targeting i386/x86_64 respectively. Apparently there are platforms where the clang defaults are different from gcc  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185287 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Define the path to llvm-symbolizer tool in a common config to reduce copy-paste  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185286 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Fix typo found by Clang fix for extern "C" function handling.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185234 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Remove %symbolize from lit tests: we now use external symbolizer instead of python script  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185163 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[lsan] Fix build again.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185157 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[lsan] Fix build.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185156 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[lsan] When verbosity > 1 always print suppressions and summary (even if no leaks found).  Also fix an output bug.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185153 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[lsan] Add suppression support.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185152 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Disable all ptrace-related definitions on Android.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185150 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan] Migrate lit tests to external symbolizer from asan_symbolize.py script  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185148 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Demangle names using pluggable internal symbolizer if possible  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185146 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Fix an unfortunate typo and disable ptrace interception on Android.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185145 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Pass --default-arch flag to external symbolizer. Fix line lengths.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185144 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Intercept ptrace.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185142 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan][OSX]  Make sure the zones created by malloc_create_zone() are write-protected. Add a test.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185140 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[ASan][OSX] Fix the incorrect malloc_create_zone() implementation that led to out-of-bounds mprotect()s (https://code.google.com/p/address-sanitizer/issues/detail?id=203) Add a test.    git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185138 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Revert hack that omits errno on Darwin platforms. We now have an acceptable 'errno' header.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185106 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Declare 'strerror' so that we can use it with errno.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185105 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Add 'errno.h' to the Darwin SDK.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185104 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Support padding with spaces in Printf.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185082 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[lsan] Fix flaky test.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185079 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
tsan: revert dynamic symbols file to the old incorrect one full proper list of dynamic symbols crashes old gold (see bug 16468). the culprit is 'memcpy' function if it's added to syms file gold crashes    git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185078 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
tsan: remove non-existent functions from syms file   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185077 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[msan] Optionally disable 2 tests (dlopen & gethostbyname).   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185076 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Fix dirent interceptors.  The new version reads d_reclen for (struct dirent) size.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185067 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[LSan] Add the way to disable LSan at link time  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185066 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[TSan] try to fix Go build  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185063 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[MSan] Rename __msan_unpoision_param to __msan::UnpoisonParam - it shouldn't be in interface  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@185062 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[tsan] Fix build.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184963 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Revert "Temporarily disable building the armv7 variants of profile_ios on"  This reverts commit r184816.  With Chandler's change in r184929 this should no longer be necessary.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184961 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[tsan] Move some suppressions-related code to common.  Factor out code to be reused in LSan. Also switch from linked list to vector.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184957 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] readdir and readdir_r interceptors.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184950 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[asan] initialize fake_stack lazily and increase its maximal size. This makes -fsanitize=addressuse-after-return more robust: all SPEC tests pass now. In the default mode thread stacks become a bit smaller.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184934 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Revert the Darwin half of r184805: "Remove the sysroot (or isysroot) restriction from the GCDAProfile.c"  Bill added a much more effective way of coping with the use of errno and other system interactions for Darwin for now by disabling it on that platform. Building against the SDK stuff is more fundamental to the darwin build process.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184929 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Reformat line >80 chars.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184926 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Fix build with OSS4 kernel headers.  This fixes PR16453.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184925 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Fix a use after free I introduced and that Bill caught in code review (thanks!) by deferring the free of the filename until we finish writing the coverage data to that file.  Bill let me know if you'd prefer a different approach!  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184895 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Don't use 'errno.h' on Apple just yet. This breaks for some of our buildbots.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184878 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
tsan: add missing __attribute__((visibility("default"))) to interface functions   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184858 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[lsan] Define interceptors more correctly. Also always clear allocated memory.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184849 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Move log_path to common flag and use it in MSan.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184836 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Temporarily disable building the armv7 variants of profile_ios on darwin.  After talking with Jim Grosbach pretty extensively he was OK with me punting on this to the Apple folks.  We agreed that the correct fix is either to extend the fake SDK headers in compiler-rt to support the rest of libc needed by GCDAProfiling.c or to teach the make build to test for the existence of a suitable SDK on the system prior to building it. Both of these require someone with access to the SDK which I don't have and the latter (my preferred solution) requires understanding the strange compiler-rt make build system. Punting to Dan Dunbar or one of the others who support this stuff on ios to write the appropriate fix and we can let the build bots proceed in the mean time.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184816 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Remove the sysroot (or isysroot) restriction from the GCDAProfile.c runtime in the Makefile build system as well. Sorry for the temporary fallout it took me a while to find these bits.  Bill I'm not at all confident of the change for Darwin and iOS but as discussed we're completely blocked on fixing this. Anyways please review and let me know if this will work for you guys. If necessary I can work with you to rig up an errno.h stub for Darwin but I expect that to be... moderately challenging.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184805 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Address a few of the issues in GCDAProfiling I noted when looking through Bill's patch:  1) Correctly test the file descriptor after the sceond attempt at    creating the file. 2) Make the filename a global so that we can issue error messages from    other routines. 3) Check errno in several places and print it out so that errors are    easier to track down.  I don't really expect any of these to fix the current failures I'm seeing but I'm hopeful they'll at least let me debug them.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184799 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
Remove the sysroot restriction from building GCDAProfiling.c.  We really need the C standard library to be available to implement the profiling runtime library reasonably and replicating everything in the SDKs tree really isn't addressing any problems we have. Notably all of the sanitizer runtimes take the same approach and this isn't a library which could end up in a bootstrapping problem where the system headers aren't even available.  This will hopefully prevent subsequent changes which start using various other bits of C standard library to make things more debuggable.  git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184798 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
tsan: make the test more robust currently it episodically fails the hypothesis it is due to racy race detection algorithm the sleep should make it more robust   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184752 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
tsan: update dynamic export syms file now it includes proper functions (including interceptors) and does not include local functions that lead to build failures   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184747 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Intercept sysinfo.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184739 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
[sanitizer] Fix TSan build.   git-svn-id: https://llvm.org/svn/llvm-project/compiler-rt/trunk@184736 91177308-0d34-0410-b5e6-96231b3b80d8, 29707076, 17, 5, 17
